# Source: Wesley C. Mitchell, "A History of the Greenbacks" (1903)
# Appendix B, Table 4: "Relative Prices of Various Commodities at Retail"
# Pages 451-468. Relative prices (index, first year quoted = 100).
#
# 556 series across 60 commodity blocks, each block a commodity quoted in a set of
# towns. Annual, 1860-1866. Blank cells are printed "..." in the source: most often
# a town whose series begins in 1861 rather than 1860.
#
# THE 1867 AND 1868 COLUMNS APPLY ONLY TO RENTS. Mitchell's note to the table: "In
# the case of rent figures are given for 1867 and 1868 for the purposes of Part II,
# chap. vi." Every other block stops at 1866, so those two columns are blank for all
# but the two rent blocks.
#
# Mitchell's note on the source: "The source of the following series of relative
# prices at retail is the report prepared by Mr. J. D. Weeks in 1880-83 and published
# as Vol. XX of the Tenth Census. Not all of the material supplied by Mr. Weeks,
# however, has been used, for he gives some series of prices at unspecified times of
# the year and others 'on or about June 1.' Those series 'showing average for the
# year' alone were used as the basis for the computations in the text, and they alone
# are given here."
#
# initial_price is Mitchell's "Initial Price" column, in the unit named by the unit
# column. Fractions are kept as printed, e.g. "0.08 1/3".
#
# TWO CELLS ARE LEFT BLANK BECAUSE THE PRINTING IS DEFECTIVE, not because the source
# has no figure. Both read as "1 9" or "1 3" with the middle digit missing:
#   Rent, four rooms, Indianapolis, 1865
#   Board per week for men, Philadelphia, 1864
# They are not guessed at. Consult a better copy of page 467 or 468 to fill them.
#
# Re-transcribed 17 September 2026 from the page images.
#
# DERIVED from ../mitchell_appendix_b_table4_retail_prices.csv by analysis/03_build_tidy.py. Do not edit.
commodity,unit,state,town,initial_price,year,relative_price
Men's heavy boots,per pair,Conn,Waterbury,3.25,1864,123
Men's heavy boots,per pair,Conn,Waterbury,3.25,1865,123
Men's heavy boots,per pair,Conn,Waterbury,3.25,1866,123
Men's heavy boots,per pair,N. Y.,Homer,3.50,1861,100
Men's heavy boots,per pair,N. Y.,Homer,3.50,1862,100
Men's heavy boots,per pair,N. Y.,Homer,3.50,1863,114
Men's heavy boots,per pair,N. Y.,Homer,3.50,1864,143
Men's heavy boots,per pair,N. Y.,Homer,3.50,1865,171
Men's heavy boots,per pair,N. Y.,Homer,3.50,1866,157
Men's heavy boots,per pair,N. J.,Camden,2.50,1860,100
Men's heavy boots,per pair,N. J.,Camden,2.50,1861,100
Men's heavy boots,per pair,N. J.,Camden,2.50,1862,115
Men's heavy boots,per pair,N. J.,Camden,2.50,1863,135
Men's heavy boots,per pair,N. J.,Camden,2.50,1864,150
Men's heavy boots,per pair,N. J.,Camden,2.50,1865,160
Men's heavy boots,per pair,N. J.,Camden,2.50,1866,155
Men's heavy boots,per pair,Pa,Sharon,3.50,1860,100
Men's heavy boots,per pair,Pa,Sharon,3.50,1861,100
Men's heavy boots,per pair,Pa,Sharon,3.50,1862,100
Men's heavy boots,per pair,Pa,Sharon,3.50,1863,129
Men's heavy boots,per pair,Pa,Sharon,3.50,1864,200
Men's heavy boots,per pair,Pa,Sharon,3.50,1865,171
Men's heavy boots,per pair,Pa,Sharon,3.50,1866,143
Men's heavy boots,per pair,W. Va,New Cumberland,3.50,1860,100
Men's heavy boots,per pair,W. Va,New Cumberland,3.50,1861,129
Men's heavy boots,per pair,W. Va,New Cumberland,3.50,1862,171
Men's heavy boots,per pair,W. Va,New Cumberland,3.50,1863,171
Men's heavy boots,per pair,W. Va,New Cumberland,3.50,1864,171
Men's heavy boots,per pair,W. Va,New Cumberland,3.50,1865,186
Men's heavy boots,per pair,W. Va,New Cumberland,3.50,1866,200
Men's heavy boots,per pair,W. Va,Wheeling,4.00,1860,100
Men's heavy boots,per pair,W. Va,Wheeling,4.00,1861,113
Men's heavy boots,per pair,W. Va,Wheeling,4.00,1862,125
Men's heavy boots,per pair,W. Va,Wheeling,4.00,1863,138
Men's heavy boots,per pair,W. Va,Wheeling,4.00,1864,150
Men's heavy boots,per pair,W. Va,Wheeling,4.00,1865,150
Men's heavy boots,per pair,W. Va,Wheeling,4.00,1866,150
Men's heavy boots,per pair,Ohio,Canton,3.00,1860,100
Men's heavy boots,per pair,Ohio,Canton,3.00,1861,100
Men's heavy boots,per pair,Ohio,Canton,3.00,1862,133
Men's heavy boots,per pair,Ohio,Canton,3.00,1863,200
Men's heavy boots,per pair,Ohio,Canton,3.00,1864,267
Men's heavy boots,per pair,Ohio,Canton,3.00,1865,200
Men's heavy boots,per pair,Ohio,Canton,3.00,1866,167
Men's heavy boots,per pair,Ohio,Cincinnati,6.00,1860,100
Men's heavy boots,per pair,Ohio,Cincinnati,6.00,1861,67
Men's heavy boots,per pair,Ohio,Cincinnati,6.00,1862,83
Men's heavy boots,per pair,Ohio,Cincinnati,6.00,1863,100
Men's heavy boots,per pair,Ohio,Cincinnati,6.00,1864,100
Men's heavy boots,per pair,Ohio,Cincinnati,6.00,1865,117
Men's heavy boots,per pair,Ohio,Cincinnati,6.00,1866,117
Men's heavy boots,per pair,Ohio,Ravenna,3.00,1860,100
Men's heavy boots,per pair,Ohio,Ravenna,3.00,1861,108
Men's heavy boots,per pair,Ohio,Ravenna,3.00,1862,142
Men's heavy boots,per pair,Ohio,Ravenna,3.00,1863,158
Men's heavy boots,per pair,Ohio,Ravenna,3.00,1864,183
Men's heavy boots,per pair,Ohio,Ravenna,3.00,1865,183
Men's heavy boots,per pair,Ohio,Ravenna,3.00,1866,183
Men's heavy boots,per pair,Ohio,Zanesville,3.50,1860,100
Men's heavy boots,per pair,Ohio,Zanesville,3.50,1861,100
Men's heavy boots,per pair,Ohio,Zanesville,3.50,1862,114
Men's heavy boots,per pair,Ohio,Zanesville,3.50,1863,114
Men's heavy boots,per pair,Ohio,Zanesville,3.50,1864,143
Men's heavy boots,per pair,Ohio,Zanesville,3.50,1865,143
Men's heavy boots,per pair,Ohio,Zanesville,3.50,1866,171
Men's heavy boots,per pair,Ind,Aurora,5.00,1860,100
Men's heavy boots,per pair,Ind,Aurora,5.00,1861,100
Men's heavy boots,per pair,Ind,Aurora,5.00,1862,100
Men's heavy boots,per pair,Ind,Aurora,5.00,1863,100
Men's heavy boots,per pair,Ind,Aurora,5.00,1864,120
Men's heavy boots,per pair,Ind,Aurora,5.00,1865,120
Men's heavy boots,per pair,Ind,Aurora,5.00,1866,100
Men's heavy boots,per pair,Ind,Evansville,3.00,1861,100
Men's heavy boots,per pair,Ind,Evansville,3.00,1862,100
Men's heavy boots,per pair,Ind,Evansville,3.00,1863,117
Men's heavy boots,per pair,Ind,Evansville,3.00,1864,150
Men's heavy boots,per pair,Ind,Evansville,3.00,1865,150
Men's heavy boots,per pair,Ind,Evansville,3.00,1866,133
Men's heavy boots,per pair,Ind,Fort Wayne,3.50,1861,100
Men's heavy boots,per pair,Ind,Fort Wayne,3.50,1862,114
Men's heavy boots,per pair,Ind,Fort Wayne,3.50,1863,129
Men's heavy boots,per pair,Ind,Fort Wayne,3.50,1864,157
Men's heavy boots,per pair,Ind,Fort Wayne,3.50,1865,157
Men's heavy boots,per pair,Ind,Fort Wayne,3.50,1866,157
Men's heavy boots,per pair,Ind,LaFayette,4.00,1861,100
Men's heavy boots,per pair,Ind,LaFayette,4.00,1862,100
Men's heavy boots,per pair,Ind,LaFayette,4.00,1864,125
Men's heavy boots,per pair,Ind,LaFayette,4.00,1865,150
Men's heavy boots,per pair,Ind,LaFayette,4.00,1866,150
Men's heavy boots,per pair,Ind,New Albany (1),3.00,1860,100
Men's heavy boots,per pair,Ind,New Albany (1),3.00,1861,100
Men's heavy boots,per pair,Ind,New Albany (1),3.00,1862,117
Men's heavy boots,per pair,Ind,New Albany (1),3.00,1863,133
Men's heavy boots,per pair,Ind,New Albany (1),3.00,1864,167
Men's heavy boots,per pair,Ind,New Albany (1),3.00,1865,167
Men's heavy boots,per pair,Ind,New Albany (1),3.00,1866,133
Men's heavy boots,per pair,Ind,New Albany (2),3.125,1860,100
Men's heavy boots,per pair,Ind,New Albany (2),3.125,1861,100
Men's heavy boots,per pair,Ind,New Albany (2),3.125,1862,124
Men's heavy boots,per pair,Ind,New Albany (2),3.125,1863,144
Men's heavy boots,per pair,Ind,New Albany (2),3.125,1864,160
Men's heavy boots,per pair,Ind,New Albany (2),3.125,1865,160
Men's heavy boots,per pair,Ind,New Albany (2),3.125,1866,160
Men's heavy boots,per pair,Ind,Terre Haute,4.00,1860,100
Men's heavy boots,per pair,Ind,Terre Haute,4.00,1861,150
Men's heavy boots,per pair,Ind,Terre Haute,4.00,1862,150
Men's heavy boots,per pair,Ind,Terre Haute,4.00,1863,169
Men's heavy boots,per pair,Ind,Terre Haute,4.00,1864,181
Men's heavy boots,per pair,Ind,Terre Haute,4.00,1865,181
Men's heavy boots,per pair,Ind,Terre Haute,4.00,1866,181
Men's heavy boots,per pair,Ind,Vincennes,3.00,1861,100
Men's heavy boots,per pair,Ind,Vincennes,3.00,1862,150
Men's heavy boots,per pair,Ind,Vincennes,3.00,1863,200
Men's heavy boots,per pair,Ind,Vincennes,3.00,1864,267
Men's heavy boots,per pair,Ind,Vincennes,3.00,1865,233
Men's heavy boots,per pair,Ind,Vincennes,3.00,1866,217
Men's heavy boots,per pair,Ill,Belleville (1),4.50,1860,100
Men's heavy boots,per pair,Ill,Belleville (1),4.50,1861,100
Men's heavy boots,per pair,Ill,Belleville (1),4.50,1862,100
Men's heavy boots,per pair,Ill,Belleville (1),4.50,1863,111
Men's heavy boots,per pair,Ill,Belleville (1),4.50,1864,111
Men's heavy boots,per pair,Ill,Belleville (1),4.50,1865,111
Men's heavy boots,per pair,Ill,Belleville (1),4.50,1866,111
Men's heavy boots,per pair,Ill,Belleville (2),3.50,1860,100
Men's heavy boots,per pair,Ill,Belleville (2),3.50,1861,71
Men's heavy boots,per pair,Ill,Belleville (2),3.50,1865,171
Men's heavy boots,per pair,Ill,Belleville (2),3.50,1866,157
Men's heavy boots,per pair,Ill,Bloomington,2.50,1860,100
Men's heavy boots,per pair,Ill,Bloomington,2.50,1861,110
Men's heavy boots,per pair,Ill,Bloomington,2.50,1862,120
Men's heavy boots,per pair,Ill,Bloomington,2.50,1863,140
Men's heavy boots,per pair,Ill,Bloomington,2.50,1864,160
Men's heavy boots,per pair,Ill,Bloomington,2.50,1865,160
Men's heavy boots,per pair,Ill,Bloomington,2.50,1866,160
Men's heavy boots,per pair,Ill,Springfield,2.00,1860,100
Men's heavy boots,per pair,Ill,Springfield,2.00,1861,88
Men's heavy boots,per pair,Ill,Springfield,2.00,1862,113
Men's heavy boots,per pair,Ill,Springfield,2.00,1863,150
Men's heavy boots,per pair,Ill,Springfield,2.00,1864,175
Men's heavy boots,per pair,Ill,Springfield,2.00,1865,200
Men's heavy boots,per pair,Ill,Springfield,2.00,1866,225
Men's heavy boots,per pair,Iowa,Cedar Rapids,3.50,1861,100
Men's heavy boots,per pair,Iowa,Cedar Rapids,3.50,1862,157
Men's heavy boots,per pair,Iowa,Cedar Rapids,3.50,1863,157
Men's heavy boots,per pair,Iowa,Cedar Rapids,3.50,1864,143
Men's heavy boots,per pair,Iowa,Cedar Rapids,3.50,1865,143
Men's heavy boots,per pair,Iowa,Cedar Rapids,3.50,1866,143
Men's heavy boots,per pair,Mo,Pilot Knob,4.00,1860,100
Men's heavy boots,per pair,Mo,Pilot Knob,4.00,1861,100
Men's heavy boots,per pair,Mo,Pilot Knob,4.00,1862,113
Men's heavy boots,per pair,Mo,Pilot Knob,4.00,1863,125
Men's heavy boots,per pair,Mo,Pilot Knob,4.00,1864,125
Men's heavy boots,per pair,Mo,Pilot Knob,4.00,1865,125
Men's heavy boots,per pair,Mo,Pilot Knob,4.00,1866,100
Men's heavy boots,per pair,Mo,St. Louis,2.50,1860,100
Men's heavy boots,per pair,Mo,St. Louis,2.50,1861,120
Men's heavy boots,per pair,Mo,St. Louis,2.50,1862,140
Men's heavy boots,per pair,Mo,St. Louis,2.50,1863,160
Men's heavy boots,per pair,Mo,St. Louis,2.50,1864,160
Men's heavy boots,per pair,Mo,St. Louis,2.50,1865,160
Men's heavy boots,per pair,Mo,St. Louis,2.50,1866,140
Rent of houses per month: four rooms,per month,Mass,Boston,5.00,1860,100
Rent of houses per month: four rooms,per month,Mass,Boston,5.00,1861,100
Rent of houses per month: four rooms,per month,Mass,Boston,5.00,1862,100
Rent of houses per month: four rooms,per month,Mass,Boston,5.00,1863,100
Rent of houses per month: four rooms,per month,Mass,Boston,5.00,1864,140
Rent of houses per month: four rooms,per month,Mass,Boston,5.00,1865,140
Rent of houses per month: four rooms,per month,Mass,Boston,5.00,1866,140
Rent of houses per month: four rooms,per month,Mass,Boston,5.00,1867,140
Rent of houses per month: four rooms,per month,Mass,Boston,5.00,1868,200
Rent of houses per month: four rooms,per month,Conn,Jewett City,2.00,1860,100
Rent of houses per month: four rooms,per month,Conn,Jewett City,2.00,1861,100
Rent of houses per month: four rooms,per month,Conn,Jewett City,2.00,1862,100
Rent of houses per month: four rooms,per month,Conn,Jewett City,2.00,1863,100
Rent of houses per month: four rooms,per month,Conn,Jewett City,2.00,1864,100
Rent of houses per month: four rooms,per month,Conn,Jewett City,2.00,1865,100
Rent of houses per month: four rooms,per month,Conn,Jewett City,2.00,1866,100
Rent of houses per month: four rooms,per month,Conn,Jewett City,2.00,1867,100
Rent of houses per month: four rooms,per month,Conn,Jewett City,2.00,1868,100
Rent of houses per month: four rooms,per month,N. J.,Camden,6.50,1860,100
Rent of houses per month: four rooms,per month,N. J.,Camden,6.50,1861,100
Rent of houses per month: four rooms,per month,N. J.,Camden,6.50,1862,100
Rent of houses per month: four rooms,per month,N. J.,Camden,6.50,1863,92
Rent of houses per month: four rooms,per month,N. J.,Camden,6.50,1864,92
Rent of houses per month: four rooms,per month,N. J.,Camden,6.50,1865,115
Rent of houses per month: four rooms,per month,N. J.,Camden,6.50,1866,115
Rent of houses per month: four rooms,per month,N. J.,Camden,6.50,1867,115
Rent of houses per month: four rooms,per month,N. J.,Camden,6.50,1868,123
Rent of houses per month: four rooms,per month,Pa,Philadelphia,6.00,1861,100
Rent of houses per month: four rooms,per month,Pa,Philadelphia,6.00,1862,100
Rent of houses per month: four rooms,per month,Pa,Philadelphia,6.00,1863,100
Rent of houses per month: four rooms,per month,Pa,Philadelphia,6.00,1864,133
Rent of houses per month: four rooms,per month,Pa,Philadelphia,6.00,1865,167
Rent of houses per month: four rooms,per month,Pa,Philadelphia,6.00,1866,200
Rent of houses per month: four rooms,per month,Pa,Philadelphia,6.00,1867,200
Rent of houses per month: four rooms,per month,Pa,Philadelphia,6.00,1868,200
Rent of houses per month: four rooms,per month,W. Va,New Cumberland,4.00,1860,100
Rent of houses per month: four rooms,per month,W. Va,New Cumberland,4.00,1861,100
Rent of houses per month: four rooms,per month,W. Va,New Cumberland,4.00,1862,125
Rent of houses per month: four rooms,per month,W. Va,New Cumberland,4.00,1863,125
Rent of houses per month: four rooms,per month,W. Va,New Cumberland,4.00,1864,138
Rent of houses per month: four rooms,per month,W. Va,New Cumberland,4.00,1865,138
Rent of houses per month: four rooms,per month,W. Va,New Cumberland,4.00,1866,138
Rent of houses per month: four rooms,per month,W. Va,New Cumberland,4.00,1867,125
Rent of houses per month: four rooms,per month,W. Va,New Cumberland,4.00,1868,100
Rent of houses per month: four rooms,per month,Ohio,Canton,6.25,1860,100
Rent of houses per month: four rooms,per month,Ohio,Canton,6.25,1861,64
Rent of houses per month: four rooms,per month,Ohio,Canton,6.25,1862,80
Rent of houses per month: four rooms,per month,Ohio,Canton,6.25,1863,96
Rent of houses per month: four rooms,per month,Ohio,Canton,6.25,1864,96
Rent of houses per month: four rooms,per month,Ohio,Canton,6.25,1865,96
Rent of houses per month: four rooms,per month,Ohio,Canton,6.25,1866,96
Rent of houses per month: four rooms,per month,Ohio,Canton,6.25,1867,96
Rent of houses per month: four rooms,per month,Ohio,Canton,6.25,1868,96
Rent of houses per month: four rooms,per month,Ohio,Cincinnati,6.00,1860,100
Rent of houses per month: four rooms,per month,Ohio,Cincinnati,6.00,1861,67
Rent of houses per month: four rooms,per month,Ohio,Cincinnati,6.00,1862,67
Rent of houses per month: four rooms,per month,Ohio,Cincinnati,6.00,1863,83
Rent of houses per month: four rooms,per month,Ohio,Cincinnati,6.00,1864,100
Rent of houses per month: four rooms,per month,Ohio,Cincinnati,6.00,1865,100
Rent of houses per month: four rooms,per month,Ohio,Cincinnati,6.00,1866,100
Rent of houses per month: four rooms,per month,Ohio,Cincinnati,6.00,1867,83
Rent of houses per month: four rooms,per month,Ohio,Cincinnati,6.00,1868,83
Rent of houses per month: four rooms,per month,Ohio,Springfield,5.00,1860,100
Rent of houses per month: four rooms,per month,Ohio,Springfield,5.00,1861,100
Rent of houses per month: four rooms,per month,Ohio,Springfield,5.00,1862,100
Rent of houses per month: four rooms,per month,Ohio,Springfield,5.00,1863,100
Rent of houses per month: four rooms,per month,Ohio,Springfield,5.00,1864,100
Rent of houses per month: four rooms,per month,Ohio,Springfield,5.00,1865,100
Rent of houses per month: four rooms,per month,Ohio,Springfield,5.00,1866,100
Rent of houses per month: four rooms,per month,Ohio,Springfield,5.00,1867,120
Rent of houses per month: four rooms,per month,Ohio,Springfield,5.00,1868,120
Rent of houses per month: four rooms,per month,Ohio,Zanesville,7.00,1860,100
Rent of houses per month: four rooms,per month,Ohio,Zanesville,7.00,1861,100
Rent of houses per month: four rooms,per month,Ohio,Zanesville,7.00,1862,114
Rent of houses per month: four rooms,per month,Ohio,Zanesville,7.00,1863,114
Rent of houses per month: four rooms,per month,Ohio,Zanesville,7.00,1864,114
Rent of houses per month: four rooms,per month,Ohio,Zanesville,7.00,1865,129
Rent of houses per month: four rooms,per month,Ohio,Zanesville,7.00,1866,129
Rent of houses per month: four rooms,per month,Ohio,Zanesville,7.00,1867,143
Rent of houses per month: four rooms,per month,Ohio,Zanesville,7.00,1868,143
Rent of houses per month: four rooms,per month,Ky,Louisville,12.00,1860,100
Rent of houses per month: four rooms,per month,Ky,Louisville,12.00,1861,125
Rent of houses per month: four rooms,per month,Ky,Louisville,12.00,1862,125
Rent of houses per month: four rooms,per month,Ky,Louisville,12.00,1863,167
Rent of houses per month: four rooms,per month,Ky,Louisville,12.00,1864,208
Rent of houses per month: four rooms,per month,Ky,Louisville,12.00,1865,208
Rent of houses per month: four rooms,per month,Ky,Louisville,12.00,1866,208
Rent of houses per month: four rooms,per month,Ky,Louisville,12.00,1867,167
Rent of houses per month: four rooms,per month,Ky,Louisville,12.00,1868,167
Rent of houses per month: four rooms,per month,Ind,Indianapolis,7.00,1861,100
Rent of houses per month: four rooms,per month,Ind,Indianapolis,7.00,1862,129
Rent of houses per month: four rooms,per month,Ind,Indianapolis,7.00,1863,129
Rent of houses per month: four rooms,per month,Ind,Indianapolis,7.00,1864,129
Rent of houses per month: four rooms,per month,Ind,Indianapolis,7.00,1866,143
Rent of houses per month: four rooms,per month,Ind,Indianapolis,7.00,1867,143
Rent of houses per month: four rooms,per month,Ind,Indianapolis,7.00,1868,143
Rent of houses per month: four rooms,per month,Ind,LaFayette,6.00,1860,100
Rent of houses per month: four rooms,per month,Ind,LaFayette,6.00,1861,100
Rent of houses per month: four rooms,per month,Ind,LaFayette,6.00,1862,100
Rent of houses per month: four rooms,per month,Ind,LaFayette,6.00,1863,100
Rent of houses per month: four rooms,per month,Ind,LaFayette,6.00,1864,100
Rent of houses per month: four rooms,per month,Ind,LaFayette,6.00,1865,108
Rent of houses per month: four rooms,per month,Ind,LaFayette,6.00,1866,117
Rent of houses per month: four rooms,per month,Ind,LaFayette,6.00,1867,133
Rent of houses per month: four rooms,per month,Ind,LaFayette,6.00,1868,142
Rent of houses per month: four rooms,per month,Ind,Lawrenceburg,7.00,1860,100
Rent of houses per month: four rooms,per month,Ind,Lawrenceburg,7.00,1861,114
Rent of houses per month: four rooms,per month,Ind,Lawrenceburg,7.00,1862,143
Rent of houses per month: four rooms,per month,Ind,Lawrenceburg,7.00,1863,143
Rent of houses per month: four rooms,per month,Ind,Lawrenceburg,7.00,1864,143
Rent of houses per month: four rooms,per month,Ind,Lawrenceburg,7.00,1865,143
Rent of houses per month: four rooms,per month,Ind,Lawrenceburg,7.00,1866,143
Rent of houses per month: four rooms,per month,Ind,Lawrenceburg,7.00,1867,143
Rent of houses per month: four rooms,per month,Ind,Lawrenceburg,7.00,1868,129
Rent of houses per month: four rooms,per month,Ind,Terre Haute,8.00,1861,100
Rent of houses per month: four rooms,per month,Ind,Terre Haute,8.00,1862,125
Rent of houses per month: four rooms,per month,Ind,Terre Haute,8.00,1863,163
Rent of houses per month: four rooms,per month,Ind,Terre Haute,8.00,1864,175
Rent of houses per month: four rooms,per month,Ind,Terre Haute,8.00,1865,175
Rent of houses per month: four rooms,per month,Ind,Terre Haute,8.00,1866,175
Rent of houses per month: four rooms,per month,Ind,Terre Haute,8.00,1867,175
Rent of houses per month: four rooms,per month,Ind,Terre Haute,8.00,1868,175
Rent of houses per month: four rooms,per month,Ill,Bloomington,8.00,1861,100
Rent of houses per month: four rooms,per month,Ill,Bloomington,8.00,1862,100
Rent of houses per month: four rooms,per month,Ill,Bloomington,8.00,1863,113
Rent of houses per month: four rooms,per month,Ill,Bloomington,8.00,1864,125
Rent of houses per month: four rooms,per month,Ill,Bloomington,8.00,1865,125
Rent of houses per month: four rooms,per month,Ill,Bloomington,8.00,1866,125
Rent of houses per month: four rooms,per month,Ill,Bloomington,8.00,1867,138
Rent of houses per month: four rooms,per month,Ill,Bloomington,8.00,1868,138
Rent of houses per month: four rooms,per month,Ill,Rock Island,4.00,1861,100
Rent of houses per month: four rooms,per month,Ill,Rock Island,4.00,1862,100
Rent of houses per month: four rooms,per month,Ill,Rock Island,4.00,1863,100
Rent of houses per month: four rooms,per month,Ill,Rock Island,4.00,1864,100
Rent of houses per month: four rooms,per month,Ill,Rock Island,4.00,1865,125
Rent of houses per month: four rooms,per month,Ill,Rock Island,4.00,1866,125
Rent of houses per month: four rooms,per month,Ill,Rock Island,4.00,1867,125
Rent of houses per month: four rooms,per month,Ill,Rock Island,4.00,1868,125
Rent of houses per month: four rooms,per month,Iowa,Cedar Rapids,5.00,1861,100
Rent of houses per month: four rooms,per month,Iowa,Cedar Rapids,5.00,1862,100
Rent of houses per month: four rooms,per month,Iowa,Cedar Rapids,5.00,1863,100
Rent of houses per month: four rooms,per month,Iowa,Cedar Rapids,5.00,1864,120
Rent of houses per month: four rooms,per month,Iowa,Cedar Rapids,5.00,1865,120
Rent of houses per month: four rooms,per month,Iowa,Cedar Rapids,5.00,1866,120
Rent of houses per month: four rooms,per month,Iowa,Cedar Rapids,5.00,1867,130
Rent of houses per month: four rooms,per month,Iowa,Cedar Rapids,5.00,1868,130
Rent of houses per month: four rooms,per month,Mo,Pilot Knob,5.00,1860,100
Rent of houses per month: four rooms,per month,Mo,Pilot Knob,5.00,1861,100
Rent of houses per month: four rooms,per month,Mo,Pilot Knob,5.00,1862,120
Rent of houses per month: four rooms,per month,Mo,Pilot Knob,5.00,1863,120
Rent of houses per month: four rooms,per month,Mo,Pilot Knob,5.00,1864,120
Rent of houses per month: four rooms,per month,Mo,Pilot Knob,5.00,1865,120
Rent of houses per month: four rooms,per month,Mo,Pilot Knob,5.00,1866,80
Rent of houses per month: four rooms,per month,Mo,Pilot Knob,5.00,1867,80
Rent of houses per month: four rooms,per month,Mo,Pilot Knob,5.00,1868,80
Rent of houses per month: four rooms,per month,Mo,St. Louis,10.00,1860,100
Rent of houses per month: four rooms,per month,Mo,St. Louis,10.00,1861,100
Rent of houses per month: four rooms,per month,Mo,St. Louis,10.00,1862,100
Rent of houses per month: four rooms,per month,Mo,St. Louis,10.00,1863,150
Rent of houses per month: four rooms,per month,Mo,St. Louis,10.00,1864,150
Rent of houses per month: four rooms,per month,Mo,St. Louis,10.00,1865,150
Rent of houses per month: four rooms,per month,Mo,St. Louis,10.00,1866,180
Rent of houses per month: four rooms,per month,Mo,St. Louis,10.00,1867,180
Rent of houses per month: four rooms,per month,Mo,St. Louis,10.00,1868,180
Rent of houses per month: six or seven rooms,per month,Mass,Boston [6 rooms],9.00,1860,100
Rent of houses per month: six or seven rooms,per month,Mass,Boston [6 rooms],9.00,1861,100
Rent of houses per month: six or seven rooms,per month,Mass,Boston [6 rooms],9.00,1862,100
Rent of houses per month: six or seven rooms,per month,Mass,Boston [6 rooms],9.00,1863,100
Rent of houses per month: six or seven rooms,per month,Mass,Boston [6 rooms],9.00,1864,133
Rent of houses per month: six or seven rooms,per month,Mass,Boston [6 rooms],9.00,1865,133
